"owner","package_id","dataset_name","resource_id","resource_name"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","3429d4a1-6f90-4ef2-84d3-288ac91cd0e2","Item 1 - Energy Use and Greenhouse Gas Emissions Related to Federal Facilities and Fleets"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","b9474dc7-aca6-4b1f-8f35-7c03bf4ba05a","Item 1 - Energy Use and Greenhouse Gas Emissions Related to Federal Facilities and Fleets"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","a5aee6d3-4dc0-4522-9a67-cfb102da4288","Item 2 - Energy Use and Greenhouse Gas Emissions Related to Federal Facilities"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","dbd519b8-a0b7-4fb4-a926-68c08b0461ab","Item 2 - Energy Use and Greenhouse Gas Emissions Related to Federal Facilities"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","a0bb7631-6f86-4876-b3b0-330e17a51b92","Item 3 - Fuel Use and Greenhouse Gas Emissions Related to Federal Fleets"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","51e16495-9264-4b18-b7fb-c77fd1a4d8a4","Item 3 - Fuel Use and Greenhouse Gas Emissions Related to Federal Fleets"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","81d22f5b-da5c-4f1c-acbe-8cc645b2efba","Item 6 - Greenhouse Gas Emissions Related to National Safety and Security Operations"
"tbs-sct","6bed41cd-9816-4912-a2b8-b0b224909396","Government of Canada’s Greenhouse Gas Emissions Inventory","17e79170-2fe7-49a7-8014-ee78ec75312a","Item 6 - Greenhouse Gas Emissions Related to National Safety and Security Operations"
"nrcan-rncan","6c1f77a5-117b-49bf-82d7-c2c0fc020819","TOPIC CoVitas - Aboveground and belowground plant traits","b15b00e3-9a79-4030-9b63-9977f418c3b0","Data traits"
"nrcan-rncan","6c1f77a5-117b-49bf-82d7-c2c0fc020819","TOPIC CoVitas - Aboveground and belowground plant traits","ede094f4-250c-46f3-a072-d215cec6f721","Data dictionary"
"nrcan-rncan","6c1f77a5-117b-49bf-82d7-c2c0fc020819","TOPIC CoVitas - Aboveground and belowground plant traits","9b81f96c-8b84-426d-ab63-f3dfceb0c7ef","Traits description"
"hc-sc","6c240c79-c857-4fd4-bbd6-b1fd7f04fdbc","Canadian Cannabis Survey (CCS) 2023 Public Use Microdata File (PUMF)","100c5845-664e-4c66-be15-3625ce236d8b","Canadian Cannabis Survey (CCS) 2023"
"pc","6c644bdd-aaa2-47c5-991a-f0c42b87bccf","Wolf - Pukaskwa","493d1c60-ff79-4cbe-9f03-2ec80b05b9cb","Wolf - Pukaskwa - Effort"
"pc","6c644bdd-aaa2-47c5-991a-f0c42b87bccf","Wolf - Pukaskwa","fe52e8cb-2760-4d42-b221-d02d55de57b7","Wolf - Pukaskwa - Survey Data (Wildlife Camera)"
"pc","6c644bdd-aaa2-47c5-991a-f0c42b87bccf","Wolf - Pukaskwa","db9e096b-3413-4f0c-bbc6-798e96d465bd","Wolf - Pukaskwa - Data Dictionary"
"pc","6c734ef3-7003-4a92-b46c-088dadde8e80","Water Quality - Banff","5ff5b695-1eea-492a-8349-74bd9991bb10","Water Quality - Banff"
"pc","6c734ef3-7003-4a92-b46c-088dadde8e80","Water Quality - Banff","df1d459f-df3e-48ed-9e4b-44eef1874ab4","Water Quality - Banff - Data Dictionary"
"pc","6ccc0dfc-df4f-4855-a6b2-b309348e351e","Key Tree Index - Prince Edward Island","516aa242-727a-4293-aa4a-4b2a60e0f72a","Key Tree Index - Prince Edward Island - 1"
"pc","6ccc0dfc-df4f-4855-a6b2-b309348e351e","Key Tree Index - Prince Edward Island","ee924551-b2fc-4fbd-ab31-79fac728bbd1","Key Tree Index - Prince Edward Island - Data Dictionary"
"pc","6d61b37e-b816-41dd-b0d0-3f5d7a95d8ec","Understory woody plant diversity - Gros Morne","c99001d3-34a3-403b-b99f-518d17590a22","Understory woody plant diversity and advanced regeneration of balsam fir - Gros Morne - Data"
"pc","6d61b37e-b816-41dd-b0d0-3f5d7a95d8ec","Understory woody plant diversity - Gros Morne","f6ed17ba-6090-4c30-8a22-819af6e41512","Understory woody plant diversity and advanced regeneration of balsam fir - Gros Morne - Data dictionary "
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","2e434b7f-d7ad-4184-93db-ac939ee9e3b0","Refugee Protection Division Decisions 2021 Q2"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","190e1cde-5b1b-4dc1-845d-9c7e260b7ab1","Refugee Protection Division Decisions 2021 Q3"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","71d8e4bf-e912-4fab-ba9b-eeebed58c7b2","Refugee Protection Division Decisions 2021 Q3"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","e513b95a-ade2-425a-a99e-17251abb267e","Refugee Protection Division Decisions 2021 Q4"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","1a9c48cc-770d-483b-afc1-897c12db3b0d","Refugee Protection Division Decisions 2022 Q1"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","08236ba0-c9c0-4eb6-b4a6-3aa0bde2d7d7","Refugee Protection Division Decisions 2022 Q2"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","28f06275-498a-4cd1-a056-744efbbaabc3","Refugee Protection Division Decisions 2022 Q2"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","94427c73-a563-4fb2-9fad-19d996bf330c","Refugee Protection Division Decisions 2022 Q3"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","ba89655f-be19-4597-afc6-c5e82b25287d","Refugee Protection Division Decisions 2023 Q1"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","b4614214-453e-48a8-8400-628d2297b474","Refugee Protection Division Decisions 2023 Q2"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","1aea2c6f-4c4b-44e4-8ab6-524494dfd4b7","Refugee Protection Division Decisions 2023 Q3"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","af389da4-19f2-4dec-a34e-2ef8c81dc9dc","Refugee Protection Division Decisions 2024 Q4"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","56337502-2800-4e23-9294-ef51155f9265","Refugee Protection Division Decisions 2025 Q1"
"irb-cisr","6e47f705-71ed-41f0-8fd5-d1a8508a3b63","Refugee Protection Division (RPD) Decisions","b9ca59cd-b287-4c20-878b-d8ac1b97c1ec","Refugee Protection Division Decisions 2025 Q2"
"tbs-sct","6e75f19c-d19d-48aa-984e-609c8d9bc403","Proactive Disclosure - Acts of Founded Wrongdoing","84a77a58-6bce-4bfb-ad67-bbe452523b14","Proactive Disclosure - Acts of Founded Wrongdoing"
"pc","6ee3a547-47a3-4cb0-bd64-f37dd1c46808","Marbled Murrelet - Gwaii Haanas","056d94c5-2f9f-4ff8-8720-52a46142572c","Marbled Murrelet - Gwaii Haanas"
"pc","6ee442d6-96f1-41ec-a489-20eab70f489b","Waterbird status - Wood Buffalo National Park","83eacbda-b5b7-4d0b-ae25-4e6b79e547a3","Waterbird status - Wood Buffalo"
"pc","6ee442d6-96f1-41ec-a489-20eab70f489b","Waterbird status - Wood Buffalo National Park","2b57b4eb-a53b-4041-8683-5b077a5eb731","Waterbird status - Wood Buffalo - Data Dictionary"
"pc","6fb83322-8558-4f88-a438-a3d940777371","Mammal Occupancy - Yoho","7830dd46-31b9-4014-b7fd-190c172abcfd","Mammal Occupancy - Yoho"
"pc","6fb83322-8558-4f88-a438-a3d940777371","Mammal Occupancy - Yoho","fdc3d65a-9f38-428d-918f-ba8b196dce12","Mammal Occupancy - Yoho - data dictionary"
"dnd-mdn","70386a0b-21f5-4336-9362-ef1d940d94c7","Canadian Cadet Organizations- Cadet Activities","1fea9dfb-abab-4212-aab1-4dd761ca69c4","Cadet activities"
"dnd-mdn","70640aa1-4dd9-40da-80b4-a2ceb6b81bcc","National Defence and the Canadian Armed Forces Audit and Evaluation Reports","624f27a9-6463-4b66-b3fa-7c7a27a87096","Audit and Evaluation Reports"
"pc","71a0e894-178f-45df-978b-ae6b6ed1eabd","Wolf Abundance - Riding Mountain","19956058-a078-4de5-85d7-70c7ccb69772","Wolf Abundance - Riding Mountain"
"hc-sc","71fa9c90-f690-4928-9239-69b4ecbeccee","Canadian Total Diet Study - Ochratoxin A (OTA) 2008-2009","237fe2c2-2f86-4ef4-b11d-485a28f8a57a","Total Diet Study Ochratoxin A results 2008-2009"
"pc","72530baf-5661-48bd-8b12-11321e0095f2","Wetland Water Quality - Thousand Islands","ae96a7c4-bd10-4862-ba11-7f431d2ea6f8","Wetland Water Quality - Thousand Islands - Data"
"pc","725d34b9-59b2-4dc8-8068-0a5a1d770380","Lake hydrology-Vuntut","62ef9257-9570-4770-a9a3-7a09340d44f1","Lake hydrology-Vuntut -Data"
"pc","725d34b9-59b2-4dc8-8068-0a5a1d770380","Lake hydrology-Vuntut","994f4ce9-6759-47eb-be6f-c391a0e2a570","Lake hydrology-Vuntut -Data Dictionary"
"cfia-acia","7296b53e-56fc-41df-82c6-04656422b39e","Ochratoxin A in Wheat Products, Oat Products, Rice Products and Other Grain Products - April 1, 2018 to March 31, 2019","d9d79110-e472-4aec-89ee-e51861f4d88d","Ochratoxin A in Wheat Products, Oat Products, Rice Products and Other Grain Products - April 1, 2018 to March 31, 2019"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","43a1446a-8bc7-4de4-a024-0ca32483d99e","Forest Health Index - Cape Breton Highlands - Regeneration Data - 1"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","77efbc25-ba53-41bc-9a7e-ece6eba1c7a8","Forest Health Index - Cape Breton Highlands - Tree Core Data - 2"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","9475ddf4-bb53-4958-b654-dfbe36dd00f4","Forest Health Index - Cape Breton Highlands - Tree Health Data - 3"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","5bde01de-f892-4590-9630-bff3e7d6ba84","Forest Health Index - Cape Breton Highlands - Disturbance Data - 4"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","e3fe454f-8034-4c54-a835-2929c1e96971","Forest Health Index - Cape Breton Highlands - Site Data"
"pc","72b163e6-d881-4c7a-85e4-cc111a38de97","Forest Health Index - Cape Breton Highlands","bd55798d-60b0-464d-8a98-06b78e2cb0ee","Forest Health Index - Cape Breton Highlands - Data Dictionary"
"cfia-acia","7320b4ee-39d1-4bc2-a7fe-74259ec162d1","Oils Authenticity Summary Data ","d768b3b1-cb00-4eb5-82d8-efc01cfd3335","Olive Oil Authenticity Summary Data - 2020-2021"
"cfia-acia","7320b4ee-39d1-4bc2-a7fe-74259ec162d1","Oils Authenticity Summary Data ","7a14ac0c-5494-4825-8da3-b62f1c09c117","Expensive Oil Authenticity Summary Data - 2020-2021"
"dfatd-maecd","732e592c-e38f-469e-be9e-cd86bb843187","Handbook of Export and Import Commodity Codes - 2012","d2866110-3e29-4037-a8a6-1098c1834da2","Handbook of Export and Import Commodity Codes - 2012"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","f3950e0b-2645-4337-b57a-8a1f1e7c12e5","Charities Businesses Directors/Officers"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","3a9c8481-b3f9-42b8-8f68-79d995308031","Financial data"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","448f042e-6b78-48d5-86dc-af4d8c6cb64c","General information "
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","3dc735a4-7686-4905-9f2e-f7391e745c6b","Non-Qualified donees"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","93935786-6894-4278-bf27-392285b52734","Private/Public Foundations"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","ed31b022-2b14-4368-949e-f7ea85767d07","Activities outside Canada – Countries where program was carried"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","569846ec-dee1-4bfc-9594-e056dbdde6c8","Activities outside Canada – Details on financial"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","f7ec2a58-0716-44dd-8f58-81664bf33834","Activities outside Canada - Exported goods"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","63a6033e-9d52-4000-bff5-c8be69f3075c","Compensation"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","3f91c348-573f-421c-82b6-d32fe7fef2dc","Non-cash gifts (gifts in kind) received"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","28f16a6a-13a5-49c2-b93b-81845c5c4650","Political Activities – Funding"
"cra-arc","73602f89-08fc-435b-880b-691bfbe96123","2015 List of charities","162d7a58-7c73-476f-a80b-17643e6dec3c","Political Activities – Resources"
"hc-sc","736fa9b2-62e4-4e31-aea4-51869605b363","CPADS 2021-2022 PUMF Data","d2639429-c304-45a6-90b3-770562f4d46d","CPADS 2021-2022 PUMF"
"pc","741f9aee-555d-4ec1-a8fe-3a550a9d5ecf","Native Amphibians - Pacific Rim","17b073d4-ed5d-4350-baea-370968329320","Native Amphibians - Pacific Rim - Data"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","278d8173-8c2d-4366-afc2-0b3626e7ec8a","Human-wildlife coexistence data dictionary - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","7f1ce4da-f174-4394-a53d-398b30c0f69d","Human-wildlife coexistence header descriptions - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","90f1da65-3722-4a14-98c9-a2f6a886b1a1","Human-wildlife coexistence incidents detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","d6892a77-5e2f-407e-80ee-3b76466a4d80","Human-wildlife coexistence animals involved detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","85fc4af1-e2da-4621-b6b4-4cb5080a3b89","Human-wildlife coexistence animals involved detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","59dca4f9-9d24-47fe-bbe5-f1b350681bf4","Human-wildlife coexistence responses detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","4560df90-7a4a-4e62-9e60-fe221af3de9c","Human-wildlife coexistence responses detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","da28a47e-ae5e-4d97-92ec-b9a2a99067aa","Human-wildlife coexistence activities detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","819282dd-1ebe-47cc-8330-c8fe012dffc9","Human-wildlife coexistence activities detailed records - Parks Canada"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","ca8e6a88-3aa6-44a4-a2b8-5b24f33ad9b4","Human-wildlife coexistence animals killed summary - Parks Canada - number of animals killed by human causes"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","7ecebfbd-b1d9-421c-929c-19dbd09f0b22","Human-wildlife coexistence animals killed summary - Parks Canada - number of animals killed by human causes"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","18b48f36-0973-4c9e-bb02-e9b109b1bf5e","Human-wildlife coexistence animals killed by collisions summary - Parks Canada - number of animals killed by collisions with vehicles and trains"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","e9276486-8ec3-49f1-8bbe-11dbdbdbcae4","Human-wildlife coexistence animals killed by collisions summary - Parks Canada - number of animals killed by collisions with vehicles and trains"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","72b501f4-bf39-4254-9a19-8cce0b4fdd80","Human-wildlife coexistence animals killed by collisions summary - Parks Canada - number of animals killed by collisions with vehicles and trains by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","6a22649b-0ee0-46a4-bd3e-1196f30a5d82","Human-wildlife coexistence animals killed by collisions summary - Parks Canada - number of animals killed by collisions with vehicles and trains by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","10af367c-0504-42cf-bfa8-8c3baf0f2c30","Human-wildlife coexistence aggressive encounters summary - Parks Canada - number of aggressive encounters by species"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","75cd4a59-64e9-43dd-af88-d3ac730dfa36","Human-wildlife coexistence aggressive encounters summary - Parks Canada - number of aggressive encounters by species"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","d22df09e-bcea-4d78-81d9-416d93a21930","Human-wildlife coexistence aggressive encounters summary - Parks Canada - number of aggressive encounters by species and by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","b64a581a-5d6e-4b57-aecd-d325d697c84c","Human-wildlife coexistence aggressive encounters summary - Parks Canada - number of aggressive encounters by species and by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","14c31f6a-6c48-47a7-88ac-6bf5f71849f5","Human-wildlife coexistence incidents summary - Parks Canada - number of incidents by incident type"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","1ec6f256-4045-47f1-a887-5a4e5a54881c","Human-wildlife coexistence incidents summary - Parks Canada - number of incidents by incident type"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","cea1c483-f62c-4e1a-babf-83714a4b785d","Human-wildlife coexistence incidents summary - Parks Canada - number of incidents by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","7612325f-c5c4-434a-9bbb-9237f8d283c4","Human-wildlife coexistence incidents summary - Parks Canada - number of incidents by site"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","76552794-ceef-4179-9856-631adcfd8078","Human-wildlife coexistence incidents time summary - Parks Canada - hours of staff time by incident type"
"pc","743a0b4a-9e33-4b12-981a-9f9fd3dd1680","Human-wildlife coexistence incidents managed by Parks Canada","671bc763-324e-4a56-a80b-0d39335f3114","Human-wildlife coexistence incidents time summary - Parks Canada - hours of staff time by incident type"
